490, 90916.085938, 98416.085938, 34665.242188, -0.000439, 
491, 90985.757812, 98485.757812, 34640.589844, -0.000312, 
492, 91055.421875, 98555.421875, 34615.933594, -0.000212, 
493, 91125.093750, 98625.093750, 34591.281250, -0.000131, 
494, 91194.765625, 98694.765625, 34566.625000, -0.000061, 
495, 91264.429688, 98764.429688, 34541.972656, -0.000012, 
496, 91334.101562, 98834.101562, 34517.316406, -0.000009, 
497, 91403.765625, 98903.765625, 34492.664062, 0.000095, 
498, 91473.437500, 98973.437500, 34468.007812, 0.000128, 
499, 91543.101562, 99043.101562, 34443.355469, 0.000183, 
500, 91612.773438, 99112.773438, 34418.699219, 0.000218, 
501, 91682.437500, 99182.437500, 34394.046875, 0.000249, 
502, 91752.109375, 99252.109375, 34369.390625, 0.000245, 
503, 91821.773438, 99321.773438, 34344.738281, 0.000245, 
504, 91891.445312, 99391.445312, 34320.082031, 0.000275, 
505, 91961.109375, 99461.109375, 34295.429688, 0.000309, 
506, 92030.781250, 99530.781250, 34270.773438, 0.000323, 
507, 92100.453125, 99600.453125, 34246.121094, 0.000336, 
508, 92170.117188, 99670.117188, 34221.464844, 0.000345, 
509, 92239.789062, 99739.789062, 34196.812500, 0.000358, 
510, 92309.453125, 99809.453125, 34172.160156, 0.000394, 
511, 92379.125000, 99879.125000, 34147.503906, 0.000456, 
512, 92448.789062, 99948.789062, 34122.851562, 0.000492, 
513, 92518.460938, 100018.460938, 34098.195312, 0.000537, 
514, 92588.125000, 100088.125000, 34073.542969, 0.000562, 
515, 92591.335938, 100232.203125, 34064.179688, 0.000618, 
516, 92524.875000, 100306.609375, 34079.472656, 0.000665, 
517, 92458.414062, 100381.015625, 34094.761719, 0.000698, 
518, 92391.953125, 100455.421875, 34110.054688, 0.000720, 
519, 92325.492188, 100529.828125, 34125.347656, 0.000722, 
520, 92259.031250, 100604.226562, 34140.640625, 0.000709, 
521, 92192.578125, 100678.632812, 34155.929688, 0.000699, 
522, 92126.117188, 100753.039062, 34171.222656, 0.000641, 
523, 92059.656250, 100827.445312, 34186.515625, 0.000638, 
524, 91993.195312, 100901.851562, 34201.804688, 0.000587, 
525, 91926.734375, 100976.257812, 34217.097656, 0.000485, 
526, 91860.273438, 101050.664062, 34232.390625, 0.000475, 
527, 91793.812500, 101125.070312, 34247.683594, 0.000501, 
528, 91727.351562, 101199.476562, 34262.972656, 0.000630, 
529, 91660.890625, 101273.882812, 34278.265625, 0.000729, 
530, 91557.015625, 101256.710938, 34307.484375, 0.000725, 
531, 91519.601562, 101165.132812, 34321.414062, 0.000693, 
532, 91482.187500, 101073.554688, 34335.339844, 0.000570, 
533, 91444.773438, 100981.968750, 34349.269531, 0.000558, 
534, 91407.359375, 100890.390625, 34363.195312, 0.000515, 
535, 91369.945312, 100798.812500, 34377.125000, 0.000543, 
536, 91332.531250, 100707.234375, 34391.050781, 0.000458, 
537, 91295.117188, 100615.656250, 34404.980469, 0.000356, 
538, 91257.703125, 100524.078125, 34418.906250, 0.000149, 
539, 91220.289062, 100432.500000, 34432.832031, 0.000151, 
540, 91182.875000, 100340.921875, 34446.761719, 0.000109, 
541, 91145.460938, 100249.343750, 34460.687500, 0.000100, 
542, 91108.046875, 100157.757812, 34474.617188, 0.000026, 
543, 91070.632812, 100066.179688, 34488.542969, 0.000003, 
544, 91033.210938, 99974.601562, 34502.472656, -0.000059, 
545, 90995.796875, 99883.023438, 34516.398438, 0.000006, 
546, 90958.382812, 99791.445312, 34530.328125, -0.000102, 
547, 90920.968750, 99699.867188, 34544.253906, -0.000165, 
548, 90883.554688, 99608.289062, 34558.179688, -0.000191, 
549, 90846.140625, 99516.710938, 34572.109375, -0.000227, 
550, 90808.726562, 99425.125000, 34586.035156, -0.000334, 
551, 90771.312500, 99333.546875, 34599.964844, -0.000374, 
552, 90733.898438, 99241.968750, 34613.890625, -0.000396, 
553, 90696.484375, 99150.390625, 34627.820312, -0.000420, 
554, 90659.070312, 99058.812500, 34641.746094, -0.000379, 
555, 90621.656250, 98967.234375, 34655.675781, -0.000439, 
556, 90584.242188, 98875.656250, 34669.601562, -0.000476, 
557, 90546.828125, 98784.078125, 34683.531250, -0.000465, 
558, 90509.414062, 98692.500000, 34697.457031, -0.000529, 
559, 90471.992188, 98600.914062, 34711.382812, -0.000527, 
560, 90434.578125, 98509.335938, 34725.312500, -0.000631, 
561, 90474.648438, 98365.093750, 34739.230469, -0.001001, 
562, 90552.125000, 98312.421875, 34739.222656, -0.000929, 
563, 90629.601562, 98259.750000, 34739.214844, -0.000919, 
564, 90759.750000, 98129.601562, 34739.214844, -0.000815, 
565, 90812.421875, 98052.125000, 34739.222656, -0.000761, 
566, 90865.093750, 97974.648438, 34739.230469, -0.000812, 
567, 91009.335938, 97934.578125, 34725.312500, -0.000383, 
568, 91100.914062, 97971.992188, 34711.382812, -0.000260, 
569, 91192.500000, 98009.414062, 34697.457031, -0.000153, 
570, 91284.078125, 98046.828125, 34683.531250, -0.000073, 
571, 91375.656250, 98084.242188, 34669.601562, -0.000021, 
572, 91467.234375, 98121.656250, 34655.675781, 0.000030, 
573, 91558.812500, 98159.070312, 34641.746094, 0.000064, 
574, 91650.390625, 98196.484375, 34627.820312, 0.000083, 
575, 91741.968750, 98233.898438, 34613.890625, 0.000080, 
576, 91833.546875, 98271.312500, 34599.964844, 0.000103, 
577, 91925.125000, 98308.726562, 34586.035156, 0.000114, 
578, 92016.710938, 98346.140625, 34572.109375, 0.000125, 
579, 92108.289062, 98383.554688, 34558.179688, 0.000130, 
580, 92199.867188, 98420.968750, 34544.253906, 0.000139, 
581, 92291.445312, 98458.382812, 34530.328125, 0.000143, 
582, 92383.023438, 98495.796875, 34516.398438, 0.000156, 
583, 92474.601562, 98533.210938, 34502.472656, 0.000159, 
584, 92566.179688, 98570.632812, 34488.542969, 0.000149, 
585, 92657.757812, 98608.046875, 34474.617188, 0.000146, 
586, 92749.343750, 98645.460938, 34460.687500, 0.000109, 
587, 92840.921875, 98682.875000, 34446.761719, 0.000140, 
588, 92932.500000, 98720.289062, 34432.832031, 0.000106, 
589, 93024.078125, 98757.703125, 34418.906250, 0.000119, 
590, 93115.656250, 98795.117188, 34404.980469, 0.000127, 
591, 93207.234375, 98832.531250, 34391.050781, 0.000134, 
592, 93298.812500, 98869.945312, 34377.125000, 0.000167, 
593, 93390.390625, 98907.359375, 34363.195312, 0.000200, 
594, 93481.968750, 98944.773438, 34349.269531, 0.000232, 
595, 93573.554688, 98982.187500, 34335.339844, 0.000270, 
596, 93665.132812, 99019.601562, 34321.414062, 0.000328, 
597, 93756.710938, 99057.015625, 34307.484375, 0.000349, 
598, 93773.882812, 99160.890625, 34278.265625, 0.000352, 
599, 93699.476562, 99227.351562, 34262.972656, 0.000333, 
600, 93625.070312, 99293.812500, 34247.683594, 0.000297, 
601, 93550.664062, 99360.273438, 34232.390625, 0.000288, 
602, 93476.257812, 99426.734375, 34217.097656, 0.000293, 
603, 93401.851562, 99493.195312, 34201.804688, 0.000299, 
604, 93327.445312, 99559.656250, 34186.515625, 0.000320, 
605, 93253.039062, 99626.117188, 34171.222656, 0.000325, 
606, 93178.632812, 99692.578125, 34155.929688, 0.000353, 
607, 93104.226562, 99759.031250, 34140.640625, 0.000389, 
608, 93029.828125, 99825.492188, 34125.347656, 0.000441, 
609, 92955.421875, 99891.953125, 34110.054688, 0.000460, 
610, 92881.015625, 99958.414062, 34094.761719, 0.000495, 
611, 92806.609375, 100024.875000, 34079.472656, 0.000526, 
612, 92732.203125, 100091.335938, 34064.179688, 0.000536, 
613, 90707.085938, 98207.085938, 34746.707031, -0.001658, 
614, 90707.085938, 98207.085938, 34744.207031, -0.001734, 
615, 90707.085938, 98207.085938, 34741.707031, -0.001634, 
616, 90397.164062, 98417.757812, 34741.738281, -0.003514, 
617, 90397.164062, 98417.757812, 34744.238281, -0.003642, 
618, 90397.164062, 98417.757812, 34746.738281, -0.003108, 
619, 90474.648438, 98365.093750, 34749.230469, -0.001479, 
620, 90552.125000, 98312.421875, 34749.222656, -0.001310, 
621, 90629.601562, 98259.750000, 34749.214844, -0.001456, 
622, 95301.203125, 110293.726562, 31691.544922, -0.001300, 
623, 95264.132812, 110204.273438, 31717.564453, -0.001126, 
624, 95227.062500, 110114.820312, 31743.585938, -0.000752, 
625, 95190.000000, 110025.367188, 31769.605469, -0.000714, 
626, 95152.929688, 109935.914062, 31795.625000, -0.000720, 
627, 95115.859375, 109846.453125, 31821.646484, -0.000626, 
628, 95078.796875, 109757.000000, 31847.666016, -0.000505, 
629, 95041.726562, 109667.546875, 31873.685547, -0.000512, 
630, 95004.664062, 109578.093750, 31899.707031, -0.000457, 
631, 94967.593750, 109488.640625, 31925.726562, -0.000403, 
632, 94930.523438, 109399.187500, 31951.746094, -0.000389, 
633, 94893.460938, 109309.726562, 31977.767578, -0.000298, 
634, 94856.390625, 109220.273438, 32003.787109, -0.000231, 
635, 94819.320312, 109130.820312, 32029.806641, -0.000135, 
636, 94782.257812, 109041.367188, 32055.826172, -0.000115, 
637, 94745.187500, 108951.914062, 32081.847656, -0.000109, 
638, 94708.117188, 108862.460938, 32107.867188, -0.000118, 
639, 94671.054688, 108773.000000, 32133.886719, -0.000113, 
640, 94633.984375, 108683.546875, 32159.908203, -0.000045, 
641, 94596.914062, 108594.093750, 32185.927734, 0.000006, 
642, 94559.851562, 108504.640625, 32211.947266, 0.000003, 
643, 94522.781250, 108415.187500, 32237.968750, 0.000066, 
644, 94485.710938, 108325.734375, 32263.988281, 0.000097, 
645, 94448.648438, 108236.273438, 32290.007812, 0.000104, 
646, 94411.578125, 108146.820312, 32316.029297, 0.000141, 
647, 94374.507812, 108057.367188, 32342.048828, 0.000136, 
648, 94337.445312, 107967.914062, 32368.068359, 0.000165, 
649, 94300.375000, 107878.460938, 32394.087891, 0.000242, 
650, 94263.304688, 107789.007812, 32420.109375, 0.000260, 
651, 94226.242188, 107699.554688, 32446.128906, 0.000284, 
652, 94189.171875, 107610.093750, 32472.148438, 0.000346, 
653, 94152.101562, 107520.640625, 32498.169922, 0.000368, 
654, 94115.039062, 107431.187500, 32524.189453, 0.000375, 
655, 94077.968750, 107341.734375, 32550.208984, 0.000399, 
656, 94040.898438, 107252.281250, 32576.230469, 0.000483, 
657, 94003.835938, 107162.828125, 32602.250000, 0.000536, 
658, 93966.765625, 107073.367188, 32628.269531, 0.000547, 
659, 93929.695312, 106983.914062, 32654.291016, 0.000531, 
660, 93892.632812, 106894.460938, 32680.310547, 0.000528, 
661, 93855.562500, 106805.007812, 32706.330078, 0.000543, 
662, 93818.492188, 106715.554688, 32732.349609, 0.000533, 
663, 93781.429688, 106626.101562, 32758.371094, 0.000589, 
664, 93744.359375, 106536.640625, 32784.390625, 0.000676, 
665, 93707.289062, 106447.187500, 32810.410156, 0.000721, 
666, 93670.226562, 106357.734375, 32836.429688, 0.000731, 
667, 93633.156250, 106268.281250, 32862.449219, 0.000737, 
668, 93596.085938, 106178.828125, 32888.472656, 0.000758, 
669, 93559.023438, 106089.375000, 32914.492188, 0.000785, 
670, 93521.953125, 105999.914062, 32940.511719, 0.000767, 
671, 93484.882812, 105910.460938, 32966.531250, 0.000766, 
672, 93447.820312, 105821.007812, 32992.550781, 0.000759, 
673, 93410.750000, 105731.554688, 33018.570312, 0.000722, 
674, 93373.679688, 105642.101562, 33044.593750, 0.000725, 
675, 93336.617188, 105552.648438, 33070.613281, 0.000755, 
676, 93299.546875, 105463.187500, 33096.632812, 0.000785, 
677, 93262.476562, 105373.734375, 33122.652344, 0.000778, 
678, 93225.414062, 105284.281250, 33148.671875, 0.000787, 
679, 93188.343750, 105194.828125, 33174.691406, 0.000797, 
680, 93151.273438, 105105.375000, 33200.710938, 0.000814, 
681, 93114.210938, 105015.921875, 33226.734375, 0.000828, 
682, 93077.140625, 104926.460938, 33252.753906, 0.000851, 
683, 93040.070312, 104837.007812, 33278.773438, 0.000845, 
684, 93003.007812, 104747.554688, 33304.792969, 0.000809, 
685, 92965.937500, 104658.101562, 33330.812500, 0.000814, 
686, 92928.867188, 104568.648438, 33356.832031, 0.000851, 
687, 92891.804688, 104479.195312, 33382.855469, 0.000849, 
688, 92854.734375, 104389.734375, 33408.875000, 0.000854, 
689, 92817.664062, 104300.281250, 33434.894531, 0.000848, 
690, 92780.601562, 104210.828125, 33460.914062, 0.000820, 
691, 92743.531250, 104121.375000, 33486.933594, 0.000795, 
692, 92706.460938, 104031.921875, 33512.953125, 0.000815, 
693, 92669.398438, 103942.468750, 33538.972656, 0.000855, 
694, 92632.328125, 103853.015625, 33564.996094, 0.000835, 
695, 92595.257812, 103763.554688, 33591.015625, 0.000867, 
696, 92558.195312, 103674.101562, 33617.035156, 0.000888, 
697, 92521.125000, 103584.648438, 33643.054688, 0.000865, 
698, 92484.054688, 103495.195312, 33669.074219, 0.000865, 
699, 92446.992188, 103405.742188, 33695.093750, 0.000919, 
700, 92409.921875, 103316.289062, 33721.117188, 0.000917, 
701, 92372.851562, 103226.828125, 33747.136719, 0.000983, 
702, 92335.789062, 103137.375000, 33773.156250, 0.000994, 
703, 92298.718750, 103047.921875, 33799.175781, 0.000929, 
704, 92261.648438, 102958.468750, 33825.195312, 0.000897, 
705, 92224.585938, 102869.015625, 33851.214844, 0.000864, 
706, 92187.515625, 102779.562500, 33877.234375, 0.000795, 
707, 92150.445312, 102690.101562, 33903.257812, 0.000767, 
708, 92113.382812, 102600.648438, 33929.277344, 0.000799, 
709, 92076.312500, 102511.195312, 33955.296875, 0.000841, 
710, 92039.242188, 102421.742188, 33981.316406, 0.000821, 
711, 92002.179688, 102332.289062, 34007.335938, 0.000836, 
712, 91965.109375, 102242.835938, 34033.355469, 0.000846, 
713, 91928.039062, 102153.375000, 34059.378906, 0.000758, 
714, 91890.976562, 102063.921875, 34085.398438, 0.000766, 
715, 91853.906250, 101974.468750, 34111.417969, 0.000773, 
716, 91816.835938, 101885.015625, 34137.437500, 0.000732, 
717, 91779.773438, 101795.562500, 34163.457031, 0.000779, 
718, 91742.703125, 101706.109375, 34189.476562, 0.000762, 
719, 91705.632812, 101616.648438, 34215.496094, 0.000769, 
720, 91668.570312, 101527.195312, 34241.519531, 0.000779, 
721, 91631.500000, 101437.742188, 34267.539062, 0.000743, 
722, 92724.242188, 100224.242188, 34014.691406, 0.000575, 
723, 92790.695312, 100290.695312, 33980.496094, 0.000594, 
724, 92857.140625, 100357.140625, 33946.300781, 0.000598, 
725, 92923.585938, 100423.585938, 33912.105469, 0.000615, 
726, 92990.039062, 100490.039062, 33877.910156, 0.000623, 
727, 93056.484375, 100556.484375, 33843.714844, 0.000617, 
728, 93122.929688, 100622.929688, 33809.523438, 0.000632, 
729, 93189.382812, 100689.382812, 33775.328125, 0.000592, 
730, 93255.828125, 100755.828125, 33741.132812, 0.000604, 
731, 93322.273438, 100822.273438, 33706.937500, 0.000603, 
732, 93388.726562, 100888.726562, 33672.742188, 0.000643, 
733, 93455.171875, 100955.171875, 33638.546875, 0.000630, 
734, 93521.617188, 101021.617188, 33604.351562, 0.000674, 
735, 93588.070312, 101088.070312, 33570.156250, 0.000749, 
736, 93654.515625, 101154.515625, 33535.960938, 0.000822, 
737, 93720.968750, 101220.968750, 33501.765625, 0.000896, 
738, 93787.414062, 101287.414062, 33467.570312, 0.000945, 
739, 93853.859375, 101353.859375, 33433.375000, 0.001009, 
740, 93920.312500, 101420.312500, 33399.179688, 0.001040, 
741, 93986.757812, 101486.757812, 33364.984375, 0.001084, 
742, 94053.203125, 101553.203125, 33330.792969, 0.001122, 
